,State,Year,Employment,Share,Growth,Good_Day_Ratio,Green_Ratio,Policy_Score,Number_bill,emission_per_capita,Political_Leaning
21,Colorado,2019,0.10820360440617888,0.19047619047619052,0.3431001890359169,0.5614457831325304,0.898,0.5555555555555556,0.15,0.06409508914586569,0.4146653085346349
22,Colorado,2020,0.10023850200443174,0.23809523809523808,0.27032136105860116,0.5253012048192773,0.924,0.6333333333333334,0.06666666666666667,0.05365187027308128,0.4103398636161265
23,Colorado,2021,0.10587120891760686,0.23809523809523808,0.38374291115311915,0.40963855421686746,0.898,0.6333333333333334,0.15,0.05602136700970904,0.4395376289701691
24,Connecticut,2018,0.07032770626476541,0.23809523809523808,0.3232514177693762,0.6144578313253013,0.994,0.8,0.016666666666666666,0.02338471677345671,0.5054996518233114
25,Connecticut,2019,0.07068041671130357,0.23809523809523808,0.3383742911153119,0.6602409638554216,1.0,0.7666666666666667,0.06666666666666667,0.021748530993856444,0.501174206904803
26,Connecticut,2020,0.0658746671026987,0.3333333333333334,0.27788279773156904,0.653012048192771,1.0,0.7000000000000001,0.0,0.024243538732320987,0.4968487619862946
27,Connecticut,2021,0.06880660663708414,0.3095238095238096,0.38185255198487716,0.6144578313253013,0.998,0.6777777777777778,0.03333333333333333,0.025197713714009282,0.50613082074582
28,Delaware,2018,0.01796188854494983,0.42857142857142866,0.28260869565217395,0.5084337349397592,0.988,0.3666666666666667,0.016666666666666666,0.0023139562371973315,0.5314523213343617
29,Delaware,2019,0.01709358337515106,0.40476190476190493,0.30434782608695654,0.47710843373493983,0.996,0.4111111111111111,0.15,0.0021504846938549672,0.5228014314973449
30,Delaware,2020,0.01340234667929656,0.3809523809523811,0.2013232514177694,0.7228915662650603,0.998,0.43333333333333335,0.16666666666666666,0.0018225481160607324,0.5141505416603281
31,Delaware,2021,0.01394550727252566,0.35714285714285726,0.3620037807183365,0.5759036144578313,0.992,0.43333333333333335,0.03333333333333333,0.001749949686094923,0.5224691075642559
32,District of Col.,2018,0.020097567805800354,0.6190476190476191,0.30151228733459357,0.15662650602409656,1.0,0.5666666666666668,0.03333333333333333,0.08666440675318159,0.9986003725332692
33,District of Col.,2019,0.019799989099199167,0.5952380952380953,0.3251417769376182,0.20240963855421712,1.0,0.6000000000000001,0.0,0.07326120177080446,0.9986003725332692
34,District of Col.,2020,0.0164113435988806,0.16666666666666669,0.22400756143667297,0.6722891566265061,1.0,0.688888888888889,0.0,0.06819056128136249,0.9986003725332692
