,State,Year,Employment,Share,Growth,Good_Day_Ratio,Green_Ratio,Policy_Score,Number_bill,emission_per_capita,Political_Leaning
15,Iowa,2021,0.05076618200797077,0.17948717948717957,0.54,0.45618556701030943,0.778,0.13333333333333333,0.05,0.37934988116163165,0.32983781008952423
16,Kansas,2021,0.03762420587229566,0.10256410256410264,0.6400000000000001,0.5128865979381443,0.65,0.02222222222222222,0.1,0.11674440487673796,0.22835273778387305
17,Kentucky,2021,0.06085262869518093,0.1282051282051282,0.9200000000000002,0.6314432989690721,0.822,0.1111111111111111,0.06666666666666667,0.15671738399515925,0.1889259180616263
18,Louisiana,2021,0.04616888999094139,0.05128205128205132,0.8200000000000001,0.7036082474226806,0.972,0.03333333333333333,0.11666666666666667,0.3045095688831144,0.23993108874173633
19,Maine,2021,0.0149716943590687,0.17948717948717957,0.3999999999999999,0.8402061855670104,0.996,0.7444444444444446,0.05,0.06707496499912788,0.4422609161145273
20,Maryland,2021,0.1500148977057533,0.43589743589743596,0.10000000000000009,0.6082474226804124,0.976,0.688888888888889,0.03333333333333333,0.029555890728263815,0.6234281495370325
21,Massachusetts,2021,0.21677261701697936,0.4871794871794873,0.3600000000000001,0.6829896907216493,0.998,0.9444444444444445,0.23333333333333334,0.00424265119854422,0.6511686551962501
22,Michigan,2021,0.2296586325705841,0.38461538461538464,0.6600000000000001,0.4948453608247423,0.908,0.5333333333333334,0.21666666666666667,0.07317276329195609,0.43120592236457894
23,Minnesota,2021,0.10583370160995206,0.20512820512820523,0.48,0.59020618556701,0.908,0.6666666666666667,0.2,0.06652523170605515,0.4232957000881829
24,Mississippi,2021,0.03001937701593954,0.10256410256410264,0.8200000000000001,0.6417525773195876,0.986,0.03333333333333333,0.016666666666666666,0.2542538283973858,0.25988938366692105
25,Missouri,2021,0.09876678991435318,0.15384615384615385,0.3999999999999999,0.6469072164948453,0.592,0.17777777777777778,0.05,0.06316416532881314,0.2287569073570585
26,Montana,2021,0.009782493496001616,0.17948717948717957,0.45999999999999996,0.46649484536082486,0.426,0.17777777777777778,0.0,0.1549047302124382,0.24637673699595
27,Nebraska,2021,0.027627745327219608,0.15384615384615385,0.6400000000000001,0.6649484536082473,0.484,0.13333333333333333,0.06666666666666667,0.23978973536463408,0.19514478323876255
28,Nevada,2021,0.05473557072210879,0.25641025641025644,0.30000000000000004,0.30154639175257736,0.992,0.3666666666666667,0.05,0.1189877489938585,0.39481130008643545
29,New Hampshire,2021,0.021814640545356014,0.2820512820512821,0.32000000000000006,0.7835051546391751,0.994,0.4,0.05,0.19384754088333195,0.40846421358285734
30,New Jersey,2021,0.09664111726794074,0.0,0.8400000000000001,0.5592783505154637,0.998,0.5888888888888889,0.23333333333333334,0.002497226662183753,0.5069972073629974
31,New Mexico,2021,0.014013841868352273,0.05128205128205132,0.6000000000000001,0.46134020618556715,0.922,0.3333333333333333,0.08333333333333333,0.0937106981565159,0.47587097267015216
32,New York,2021,0.3112240714929901,0.10256410256410264,0.52,0.7242268041237114,0.998,0.8222222222222223,0.55,0.012754849501212775,0.5915854784260001
33,North Carolina,2021,0.1976655595038364,0.23076923076923078,0.3800000000000001,0.6623711340206184,0.976,0.2777777777777778,0.11666666666666667,0.016346701184104046,0.3722088779843462
34,North Dakota,2021,0.007214888907108306,0.20512820512820523,0.3999999999999999,0.5283505154639179,0.424,0.05555555555555556,0.0,0.4619916312160655,0.10293144485561645
35,Ohio,2021,0.2104995830642081,0.20512820512820523,0.8600000000000001,0.5231958762886597,0.948,0.044444444444444446,0.2,0.08903908517254092,0.33202145472584926
36,Oklahoma,2021,0.03318688921906026,0.0,1.0,0.4097938144329898,0.972,0.06666666666666668,0.016666666666666666,0.11697055765932415,0.10812729905507634
37,Oregon,2021,0.09771095251331295,0.38461538461538464,0.43999999999999995,0.5773195876288657,1.0,0.6555555555555557,0.4,0.02795361800048902,0.4864873317018044
38,Pennsylvania,2021,0.17550697192632334,0.07692307692307698,0.54,0.47938144329896915,0.982,0.3666666666666667,0.3833333333333333,0.08095224770081534,0.3931775362862656
39,Rhode Island,2021,0.01860313511719195,0.43589743589743596,0.16000000000000003,0.6726804123711339,1.0,0.688888888888889,0.06666666666666667,0.03480372219690258,0.616523052523575
40,South Carolina,2021,0.07799798830980029,0.17948717948717957,0.56,0.6262886597938144,0.964,0.02222222222222222,0.0,0.0655941872645592,0.2621242978018652
41,South Dakota,2021,0.01370588929304887,0.358974358974359,0.8800000000000001,0.554123711340206,0.912,0.03333333333333333,0.11666666666666667,0.06125939804157566,0.1507993270818832
42,Tennessee,2021,0.1453356183147795,0.30769230769230776,0.06000000000000005,0.615979381443299,0.92,0.2,0.08333333333333333,0.05448892419566495,0.1629027870528534
43,Texas,2021,0.4676839766675932,0.1282051282051282,0.9200000000000002,0.5128865979381443,0.964,0.17777777777777778,0.25,0.12495001144853153,0.28099703581585184
44,Utah,2021,0.07688016045528988,0.358974358974359,0.48,0.2371134020618555,0.866,0.3333333333333333,0.26666666666666666,0.1126353222941252,0.16688985241538687
45,Vermont,2021,0.02132071660964211,1.0,0.10000000000000009,0.7912371134020617,0.586,0.7666666666666667,0.06666666666666667,0.5409647494722298,0.6343102336263635
46,Virginia,2021,0.17459111296860283,0.2820512820512821,0.6800000000000002,0.7938144329896906,0.994,0.3888888888888889,0.08333333333333333,0.0,0.4561965566949691
47,Washington,2021,0.14377585851778826,0.23076923076923078,0.6200000000000001,0.7190721649484537,0.982,0.6555555555555557,0.13333333333333333,0.026919180045139938,0.5290231082136783
48,West Virginia,2021,0.009066603743023574,0.02564102564102566,0.74,0.6726804123711339,0.476,0.044444444444444446,0.21666666666666667,0.25454073092581864,0.11371136193597225
49,Wisconsin,2021,0.13270756303529255,0.30769230769230776,0.1200000000000001,0.4948453608247423,0.902,0.24444444444444446,0.1,0.11541914823813243,0.38075392418420706
50,Wyoming,2021,0.0064390083927075206,0.4615384615384616,0.0,0.47422680412371143,0.374,0.0,0.2,0.9169713239776668,0.0
